":START_ID",":END_ID"
"60873","61101"
"60873","61109"
"60873","61116"
"60873","61125"
"60873","61131"
"60873","61134"
"60873","61161"
"60873","61167"
"60873","61171"
"60873","61415"
"60873","61417"
"60873","61425"
"60873","61427"
"60873","61432"
"60873","61437"
"60873","61606"
"60873","61623"
"60873","61629"
"60873","61742"
"60873","61746"
"60873","61751"
"60873","61755"
"60873","61759"
"60873","61803"
"60873","61807"
"60873","61813"
"60873","61826"
"60873","61849"
"60873","61858"
"60873","61873"
"60873","61887"
"60873","61892"
"60874","61982"
"60874","61990"
"60874","61997"
"60874","62006"
"60874","62012"
"60874","62015"
"60874","62042"
"60874","62048"
"60874","62052"
"60874","62296"
"60874","62298"
"60874","62306"
"60874","62308"
"60874","62313"
"60874","62482"
"60874","62499"
"60874","62505"
"60874","62618"
"60874","62622"
"60874","62627"
"60874","62631"
"60874","62635"
"60874","62679"
"60874","62683"
"60874","62689"
"60874","62702"
"60874","62725"
"60874","62748"
"60874","62757"
"60874","62772"
"60874","62786"
"60874","62800"
"60874","62805"
"60874","62895"
"60875","61982"
"60875","61990"
"60875","61997"
"60875","62006"
"60875","62012"
"60875","62015"
"60875","62042"
"60875","62985"
"60875","62052"
"60875","62296"
"60875","62298"
"60875","62306"
"60875","62308"
"60875","62313"
"60875","62482"
"60875","62499"
"60875","62505"
"60875","62618"
"60875","62622"
"60875","62627"
"60875","62631"
"60875","62635"
"60875","62679"
"60875","62683"
"60875","62989"
"60875","62702"
"60875","62725"
"60875","62748"
"60875","62757"
"60875","62772"
"60875","62786"
"60875","62800"
"60875","62805"
"60875","62895"
"60876","62994"
"60876","63002"
"60876","63009"
"60876","63018"
"60876","63024"
"60876","63027"
"60876","63054"
"60876","63060"
"60876","63064"
"60876","63307"
"60876","63309"
"60876","63317"
"60876","63319"
"60876","63324"
"60876","63493"
"60876","63510"
"60876","63516"
"60876","63629"
"60876","63633"
"60876","63638"
"60876","63642"
"60876","63646"
"60876","63689"
"60876","63693"
"60876","63699"
"60876","63712"
"60876","63735"
"60876","63758"
"60876","63767"
"60876","63780"
"60876","63794"
"60876","63808"
"60876","63813"
"60876","63903"
"60877","62994"
"60877","63002"
"60877","63009"
"60877","63018"
"60877","63024"
"60877","63027"
"60877","63054"
"60877","63060"
"60877","63064"
"60877","63307"
"60877","63309"
"60877","63317"
"60877","63319"
"60877","63324"
"60877","63493"
"60877","63510"
"60877","63516"
"60877","63629"
"60877","63633"
"60877","63638"
"60877","63642"
"60877","63646"
"60877","63689"
"60877","63693"
"60877","63699"
"60877","63993"
"60877","63735"
"60877","63758"
"60877","63767"
"60877","63780"
"60877","63794"
"60877","63808"
"60877","63813"
"60877","63903"
"60878","62994"
"60878","63002"
"60878","63009"
"60878","63018"
"60878","63024"
"60878","63027"
"60878","63054"
"60878","63060"
"60878","63064"
"60878","63307"
"60878","63309"
"60878","63317"
"60878","63319"
"60878","63324"
"60878","63493"
"60878","63510"
"60878","63516"
"60878","63629"
"60878","63633"
"60878","63638"
"60878","63642"
"60878","63646"
"60878","63689"
"60878","63693"
"60878","63699"
"60878","63993"
"60878","63735"
"60878","63758"
"60878","63767"
"60878","63780"
"60878","63794"
"60878","63808"
"60878","63813"
"60878","63903"
"60878","63995"
"60878","64045"
"60878","64056"
"60878","64164"
"60878","64211"
"60878","64258"
"60878","64281"
"60879","62994"
"60879","63002"
"60879","63009"
"60879","63018"
"60879","63024"
"60879","63027"
"60879","63054"
"60879","63060"
"60879","63064"
"60879","63307"
"60879","63309"
"60879","63317"
"60879","63319"
"60879","63324"
"60879","63493"
"60879","63510"
"60879","63516"
"60879","63629"
"60879","63633"
"60879","63638"
"60879","63642"
"60879","63646"
"60879","63689"
"60879","63693"
"60879","63699"
"60879","63993"
"60879","63735"
"60879","63758"
"60879","63767"
"60879","63780"
"60879","63794"
"60879","63808"
"60879","63813"
"60879","63903"
"60879","63995"
"60879","64587"
"60879","64056"
"60879","64164"
"60879","64211"
"60879","64258"
"60879","64588"
"60880","64589"
"60880","63002"
"60880","64590"
"60880","63018"
"60880","63024"
"60880","63027"
"60880","63054"
"60880","63060"
"60880","63064"
"60880","63307"
"60880","63309"
"60880","63317"
"60880","63319"
"60880","63324"
"60880","64592"
"60880","63510"
"60880","63516"
"60880","63629"
"60880","63633"
"60880","63638"
"60880","63642"
"60880","63646"
"60880","63689"
"60880","63693"
"60880","64594"
"60880","63993"
"60880","63735"
"60880","63758"
"60880","63767"
"60880","63780"
"60880","64598"
"60880","63808"
"60880","64599"
"60880","64782"
"60880","63995"
"60880","64587"
"60880","64056"
"60880","64965"
"60880","64968"
"60880","64258"
"60880","64971"
"60880","64975"
"60880","65279"
"60880","65283"
"60880","65290"
"60880","65294"
"60881","65302"
"60881","65310"
"60881","65317"
"60881","65326"
"60881","65332"
"60881","65335"
"60881","65362"
"60881","65368"
"60881","65372"
"60881","65616"
"60881","65618"
"60881","65625"
"60881","65627"
"60881","65632"
"60881","65801"
"60881","65818"
"60881","65824"
"60881","65937"
"60881","65941"
"60881","65946"
"60881","65950"
"60881","65954"
"60881","65998"
"60881","66002"
"60881","66008"
"60881","66014"
"60881","66037"
"60881","66060"
"60881","66069"
"60881","66084"
"60881","66098"
"60881","66112"
"60881","66117"
"60881","66389"
"60881","66661"
"60881","66711"
"60881","66722"
"60881","66830"
"60881","66877"
"60881","66924"
"60881","66947"
"60881","67239"
"60881","67543"
"60881","67547"
"60881","67554"
"60881","67558"
"60881","67566"
"60882","65302"
"60882","65310"
"60882","65317"
"60882","65326"
"60882","65332"
"60882","65335"
"60882","65362"
"60882","65368"
"60882","65372"
"60882","65616"
"60882","65618"
"60882","65625"
"60882","65627"
"60882","65632"
"60882","65801"
"60882","65818"
"60882","65824"
"60882","65937"
"60882","65941"
"60882","65946"
"60882","65950"
"60882","65954"
"60882","65998"
"60882","66002"
"60882","66008"
"60882","66014"
"60882","66037"
"60882","66060"
"60882","66069"
"60882","66084"
"60882","66098"
"60882","66112"
"60882","66117"
"60882","66389"
"60882","66661"
"60882","66711"
"60882","66722"
"60882","66830"
"60882","66877"
"60882","66924"
"60882","66947"
"60882","67239"
"60882","67543"
"60882","67576"
"60882","67554"
"60882","67583"
"60882","67586"
"60882","67596"
"60883","65302"
"60883","65310"
"60883","65317"
"60883","65326"
"60883","65332"
"60883","65335"
"60883","65362"
"60883","65368"
"60883","65372"
"60883","65616"
"60883","65618"
"60883","65625"
"60883","65627"
"60883","65632"
"60883","65801"
"60883","65818"
"60883","65824"
"60883","65937"
"60883","65941"
"60883","65946"
"60883","65950"
"60883","65954"
"60883","65998"
"60883","66002"
"60883","66008"
"60883","66014"
"60883","66037"
"60883","66060"
"60883","66069"
"60883","66084"
"60883","66098"
"60883","66112"
"60883","66117"
"60883","66389"
"60883","66661"
"60883","66711"
"60883","66722"
"60883","66830"
"60883","66877"
"60883","66924"
"60883","67602"
"60883","67239"
"60883","67543"
"60883","67576"
"60883","67554"
"60883","67583"
"60883","67586"
"60883","67596"
"60884","65302"
"60884","65310"
"60884","65317"
"60884","65326"
"60884","65332"
"60884","65335"
"60884","65362"
"60884","65368"
"60884","65372"
"60884","65616"
"60884","65618"
"60884","65625"
"60884","65627"
"60884","65632"
"60884","65801"
"60884","65818"
"60884","65824"
"60884","65937"
"60884","65941"
"60884","65946"
"60884","65950"
"60884","65954"
"60884","65998"
"60884","66002"
"60884","66008"
"60884","66014"
"60884","66037"
"60884","66060"
"60884","66069"
"60884","66084"
"60884","66098"
"60884","66112"
"60884","66117"
"60884","66389"
"60884","66661"
"60884","66711"
"60884","66722"
"60884","66830"
"60884","66877"
"60884","66924"
"60884","67602"
"60884","67239"
"60884","67543"
"60884","67576"
"60884","67554"
"60884","67583"
"60884","67586"
"60884","67596"
"60885","65302"
"60885","65310"
"60885","65317"
"60885","65326"
"60885","65332"
"60885","65335"
"60885","65362"
"60885","65368"
"60885","65372"
"60885","65616"
"60885","65618"
"60885","65625"
"60885","65627"
"60885","65632"
"60885","65801"
"60885","65818"
"60885","65824"
"60885","65937"
"60885","65941"
"60885","65946"
"60885","65950"
"60885","65954"
"60885","65998"
"60885","66002"
"60885","66008"
"60885","66014"
"60885","66037"
"60885","66060"
"60885","66069"
"60885","66084"
"60885","66098"
"60885","66112"
"60885","66117"
"60885","66389"
"60885","66661"
"60885","66711"
"60885","66722"
"60885","66830"
"60885","66877"
"60885","66924"
"60885","67602"
"60885","67239"
"60885","67543"
"60885","67576"
"60885","67554"
"60885","67583"
"60885","67586"
"60885","67596"
"60886","65302"
"60886","65310"
"60886","65317"
"60886","65326"
"60886","65332"
"60886","65335"
"60886","65362"
"60886","65368"
"60886","67603"
"60886","65616"
"60886","65618"
"60886","65625"
"60886","65627"
"60886","65632"
"60886","67605"
"60886","65818"
"60886","65824"
"60886","65937"
"60886","65941"
"60886","65946"
"60886","65950"
"60886","65954"
"60886","65998"
"60886","66002"
"60886","66008"
"60886","66014"
"60886","66037"
"60886","66060"
"60886","66069"
"60886","66084"
"60886","66098"
"60886","66112"
"60886","67607"
